Rentrée scolaire;Académie;Code du département;Département;UAI;Nom de l'établissment;Code INSEE de la commune;Nom de la commune;Secteur;IPS
2018-2019;AIX-MARSEILLE;084;VAUCLUSE;0840980J;ECOLE PRIMAIRE PIERRE AUGIER;84089;PERTUIS;public;110.7
2018-2019;AIX-MARSEILLE;084;VAUCLUSE;0840989U;ECOLE PRIMAIRE LA COLLINE;84035;CAVAILLON;public;67.6
2018-2019;AIX-MARSEILLE;084;VAUCLUSE;0840990V;ECOLE PRIMAIRE LOUIS PERGAUD;84064;LAPALUD;public;90.8
2018-2019;AIX-MARSEILLE;084;VAUCLUSE;0840991W;ECOLE PRIMAIRE RENE CHAR;84054;L ISLE SUR LA SORGUE;public;107.4
2018-2019;AIX-MARSEILLE;084;VAUCLUSE;0841004K;ECOLE PRIMAIRE PRIVEE LA CALANDRETA;84087;ORANGE;privé sous contrat;110.5
2018-2019;NANTES;085;VENDEE;0850195A;ECOLE ELEMENTAIRE LOUIS BUTON;85003;AIZENAY;public;102.7
2018-2019;NANTES;085;VENDEE;0850197C;ECOLE PRIMAIRE DU DAUPHIN BLEU;85004;ANGLES;public;96.0
2018-2019;NANTES;085;VENDEE;0850202H;ECOLE PRIMAIRE JEAN DE LA FONTAINE;85010;AVRILLE;public;106.7
2018-2019;NANTES;085;VENDEE;0850238X;ECOLE PRIMAIRE BENJAMIN RABIER;85035;BRETIGNOLLES SUR MER;public;101.5
2018-2019;NANTES;085;VENDEE;0850241A;ECOLE PRIMAIRE CHARLES PERRAULT;85039;LA BRUFFIERE;public;96.4
2018-2019;NANTES;085;VENDEE;0850280T;ECOLE CASTELGUIBERTINE;85061;CHATEAU GUIBERT;public;96.2
2018-2019;NANTES;085;VENDEE;0850283W;ECOLE PRIMAIRE DES TILLEULS;85067;CHEFFOIS;public;96.0
2018-2019;NANTES;085;VENDEE;0850295J;ECOLE PRIMAIRE LES TILLEULS;85078;DAMVIX;public;92.4
2018-2019;NANTES;085;VENDEE;0850322N;ECOLE PRIMAIRE GASTON GOULARD;85094;FOUSSAIS PAYRE;public;100.3
2018-2019;NANTES;085;VENDEE;0850327U;ECOLE PRIMAIRE PIERRE LOUIS MARIE PANNETIER;85099;LE GIROUARD;public;96.0
2018-2019;NANTES;085;VENDEE;0850329W;ECOLE PRIMAIRE LA RIVIERE AUX ENFANTS;85103;GROSBREUIL;public;94.3
2018-2019;NANTES;085;VENDEE;0850340H;ECOLE PRIMAIRE LES SALINES;85112;L ILE D OLONNE;public;108.0
2018-2019;NANTES;085;VENDEE;0850352W;ECOLE PRIMAIRE LES BERGERONNETTES;85117;LAIROUX;public;87.1
2018-2019;NANTES;085;VENDEE;0850367M;ECOLE PRIMAIRE JACQUES PREVERT;85129;LES LUCS SUR BOULOGNE;public;98.2
2018-2019;NANTES;085;VENDEE;0850384F;ECOLE ELEMENTAIRE JULES VERNE;85146;MONTAIGU;public;107.1
2018-2019;NANTES;085;VENDEE;0850386H;ECOLE PRIMAIRE GEORGES BRASSENS;85147;MONTOURNAIS;public;83.4
2018-2019;NANTES;085;VENDEE;0850391N;ECOLE PRIMAIRE EVRUNES;85151;MORTAGNE SUR SEVRE;public;94.4
2018-2019;NANTES;085;VENDEE;0850397V;ECOLE PRIMAIRE GASTON RAMON;85156;MOUTIERS LES MAUXFAITS;public;98.3
2018-2019;NANTES;085;VENDEE;0850435L;ECOLE PRIMAIRE LES DEUX LAYS;85188;LA REORTHE;public;91.0
2018-2019;NANTES;085;VENDEE;0850438P;ECOLE ELEMENTAIRE GASTON CHAISSAC;85190;ROCHESERVIERE;public;93.9
2018-2019;NANTES;085;VENDEE;0850452E;ECOLE ELEMENTAIRE JEAN ROY;85191;LA ROCHE SUR YON;public;113.2
2018-2019;NANTES;085;VENDEE;0850480K;ECOLE PRIMAIRE;85192;ROCHETREJOUX;public;87.3
2018-2019;NANTES;085;VENDEE;0850492Y;ECOLE PRIMAIRE FRANCOISE POURNIN;85200;SAINT AVAUGOURD DES LANDES;public;101.2
2018-2019;NANTES;085;VENDEE;0850516Z;ECOLE ELEMENTAIRE EDMOND BOCQUIER;85222;SAINT GILLES CROIX DE VIE;public;104.1
2018-2019;NANTES;085;VENDEE;0850537X;ECOLE PRIMAIRE LES TILLEULS;85232;SAINT HILAIRE LE VOUHIS;public;92.3
2018-2019;NANTES;085;VENDEE;0850561Y;ECOLE PRIMAIRE DE LA TERRE CONQUISE;85255;SAINT MICHEL EN L HERM;public;85.5
2018-2019;NANTES;085;VENDEE;0850571J;ECOLE DU MARAIS MOUILLE A SOUIL;85265;SAINT PIERRE LE VIEUX;public;103.4
2018-2019;NANTES;085;VENDEE;0850598N;ECOLE PRIMAIRE J Y COUSTEAU;85293;TIFFAUGES;public;106.1
2018-2019;NANTES;085;VENDEE;0850614F;ECOLE ELEMENTAIRE ELIE DE SAYVRE;85059;LA CHATAIGNERAIE;public;79.9
2018-2019;NANTES;085;VENDEE;0850626U;ECOLE ELEMENTAIRE;85223;SAINTE HERMINE;public;90.0
2018-2019;NANTES;085;VENDEE;0850630Y;ECOLE PRIMAIRE DE LA FONTAINE;85256;SAINT MICHEL LE CLOUCQ;public;102.3
2018-2019;NANTES;085;VENDEE;0850652X;ECOLE PRIMAIRE PRIVEE PIERRE MONNEREAU;85196;SAINT ANDRE GOULE D OIE;privé sous contrat;93.1
2018-2019;NANTES;085;VENDEE;0850657C;ECOLE ELEMENTAIRE PRIVEE NOTRE DAME;85200;SAINT AVAUGOURD DES LANDES;privé sous contrat;110.4
2018-2019;NANTES;085;VENDEE;0850675X;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;85214;SAINTE FOY;privé sous contrat;103.1
2018-2019;NANTES;085;VENDEE;0850683F;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE L AUZANCE;85218;SAINT GEORGES DE POINTINDOUX;privé sous contrat;98.8
2018-2019;NANTES;085;VENDEE;0850686J;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE BORDEVERT;85221;SAINT GERVAIS;privé sous contrat;99.5
2018-2019;NANTES;085;VENDEE;0850702B;ECOLE PRIMAIRE PRIVEE NOTRE DAME;85268;SAINT REVEREND;privé sous contrat;89.8
2018-2019;NANTES;085;VENDEE;0850710K;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;85277;SAINT VINCENT SUR GRAON;privé sous contrat;95.5
2018-2019;NANTES;085;VENDEE;0850724A;ECOLE PRIMAIRE PRIVEE SAINT ANDRE;85289;LA TARDIERE;privé sous contrat;95.1
2018-2019;NANTES;085;VENDEE;0850726C;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;85292;THOUARSAIS BOUILDROUX;privé sous contrat;101.8
2018-2019;NANTES;085;VENDEE;0850747A;ECOLE PRIMAIRE PRIVEE SAINT PHILBERT;85163;NOIRMOUTIER EN L ILE;privé sous contrat;100.6
2018-2019;NANTES;085;VENDEE;0850752F;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;85084;ESSARTS EN BOCAGE;privé sous contrat;96.3
2018-2019;NANTES;085;VENDEE;0850772C;ECOLE PRIMAIRE PRIVEE LE DONJON;85182;POUZAUGES;privé sous contrat;105.5
2018-2019;NANTES;085;VENDEE;0850780L;ECOLE PRIMAIRE PRIVEE LA SOURCE;85190;ROCHESERVIERE;privé sous contrat;98.2
2018-2019;NANTES;085;VENDEE;0850785S;ECOLE PRIMAIRE PRIVEE JEANNE D ARC;85191;LA ROCHE SUR YON;privé sous contrat;133.0
2018-2019;NANTES;085;VENDEE;0850830R;ECOLE PRIMAIRE PRIVEE SAINT LOUIS;85247;SAINT MARTIN DES TILLEULS;privé sous contrat;101.5
2018-2019;NANTES;085;VENDEE;0850856U;ECOLE PRIMAIRE PRIVEE MIXTE SAINT PIERRE;85071;COMMEQUIERS;privé sous contrat;102.0
2018-2019;NANTES;085;VENDEE;0850903V;ECOLE PRIMAIRE PRIVEE NOTRE DAME;85035;BRETIGNOLLES SUR MER;privé sous contrat;109.2
2018-2019;NANTES;085;VENDEE;0850911D;ECOLE PRIMAIRE PRIVEE SACRE COEUR;85039;LA BRUFFIERE;privé sous contrat;98.6
2018-2019;NANTES;085;VENDEE;0850923S;ECOLE PRIMAIRE PRIVEE NOTRE DAME;85047;CHALLANS;privé sous contrat;108.8
2018-2019;NANTES;085;VENDEE;0850926V;ECOLE PRIMAIRE PRIVEE SAINTE THERESE;85049;CHAMPAGNE LES MARAIS;privé sous contrat;95.5
2018-2019;NANTES;085;VENDEE;0850927W;ECOLE PRIMAIRE PRIVEE SAINT PIERRE;85050;LE CHAMP SAINT PERE;privé sous contrat;93.5
2018-2019;NANTES;085;VENDEE;0850929Y;ECOLE PRIMAIRE PRIVEE BETHANIE;85051;CHANTONNAY;privé sous contrat;108.1
2018-2019;NANTES;085;VENDEE;0850938H;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;85059;LA CHATAIGNERAIE;privé sous contrat;94.4
2018-2019;NANTES;085;VENDEE;0850951X;ECOLE PRIMAIRE PRIVEE CLAIRE ET FRANCOIS D ASSISE;85066;CHAVAGNES LES REDOUX;privé sous contrat;96.9
2018-2019;NANTES;085;VENDEE;0850953Z;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE LA VALLEE;85067;CHEFFOIS;privé sous contrat;101.4
2018-2019;NANTES;085;VENDEE;0850956C;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;85002;L AIGUILLON SUR VIE;privé sous contrat;97.1
2018-2019;NANTES;085;VENDEE;0850988M;ECOLE PRIMAIRE PRIVEE SAINTE MATHILDE;85020;BENET;privé sous contrat;119.2
2018-2019;NANTES;085;VENDEE;0851009K;ECOLE PRIMAIRE PRIVEE LA FONTAINE;85100;GIVRAND;privé sous contrat;98.5
2018-2019;NANTES;085;VENDEE;0851028F;ECOLE PRIMAIRE PRIVEE NOTRE DAME;85110;L HERMENAULT;privé sous contrat;98.9
2018-2019;NANTES;085;VENDEE;0851031J;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;85112;L ILE D OLONNE;privé sous contrat;102.9
2018-2019;NANTES;085;VENDEE;0851034M;ECOLE PRIMAIRE PRIVEE NOTRE DAME DU PORT;85113;L ILE D YEU;privé sous contrat;92.5
2018-2019;NANTES;085;VENDEE;0851040U;ECOLE PRIMAIRE PRIVEE JEANNE D ARC;85118;LANDERONDE;privé sous contrat;103.3
2018-2019;NANTES;085;VENDEE;0851052G;ECOLE PRIMAIRE PRIVEE NOTRE DAME;85129;LES LUCS SUR BOULOGNE;privé sous contrat;110.8
2018-2019;NANTES;085;VENDEE;0851068Z;ECOLE PRIMAIRE PRIVEE SAINT MICHEL;85141;MENOMBLET;privé sous contrat;86.1
2018-2019;NANTES;085;VENDEE;0851078K;ECOLE PRIMAIRE PRIVEE STE ANNE DES PUYS;85147;MONTOURNAIS;privé sous contrat;92.9
2018-2019;NANTES;085;VENDEE;0851090Y;ECOLE PRIMAIRE PRIVEE NOTRE DAME;85153;MOUCHAMPS;privé sous contrat;104.5
2018-2019;NANTES;085;VENDEE;0851093B;ECOLE PRIMAIRE PRIVEE ST JEAN BAPTISTE;85155;MOUILLERON LE CAPTIF;privé sous contrat;121.7
2018-2019;NANTES;085;VENDEE;0851104N;ECOLE PRIMAIRE PRIVEE SAINT PIERRE;85161;NIEUL LE DOLENT;privé sous contrat;107.8
2018-2019;NANTES;085;VENDEE;0851117C;ECOLE ELEMENTAIRE PYRAMIDES;85191;LA ROCHE SUR YON;public;73.4
2018-2019;NANTES;085;VENDEE;0851118D;ECOLE ELEMENTAIRE GENERAUDIERE;85191;LA ROCHE SUR YON;public;101.3
2018-2019;NANTES;085;VENDEE;0851125L;ECOLE PRIMAIRE LES ECUREUILS;85058;CHASNAIS;public;110.7
2018-2019;NANTES;085;VENDEE;0851154T;ECOLE PRIMAIRE GASTON CHAISSAC;85303;VIX;public;87.4
2018-2019;NANTES;085;VENDEE;0851185B;ECOLE PRIMAIRE;85073;CORPE;public;91.2
2018-2019;NANTES;085;VENDEE;0851273X;ECOLE PRIMAIRE PRIVEE SAINT DOMNIN;85010;AVRILLE;privé sous contrat;91.3
2018-2019;NANTES;085;VENDEE;0851321Z;ECOLE PRIMAIRE;85280;SALLERTAINE;public;96.5
2018-2019;NANTES;085;VENDEE;0851349E;ECOLE PRIMAIRE LES PETITS CAILLOUX;85224;SAINT HILAIRE DE LOULAY;public;105.7
2018-2019;NANTES;085;VENDEE;0851359R;ECOLE PRIMAIRE JACQUES PREVERT;85093;FOUGERE;public;91.9
2018-2019;NANTES;085;VENDEE;0851370C;ECOLE PRIMAIRE BEUGNE L ABBE;85131;LES MAGNILS REIGNIERS;public;98.6
2018-2019;NANTES;085;VENDEE;0851374G;ECOLE ELEMENTAIRE FRANCOISE DOLTO;85213;RIVES DE L YON;public;101.4
2018-2019;NANTES;085;VENDEE;0851379M;ECOLE ELEMENTAIRE D APPLICATION MOULIN ROUGE;85191;LA ROCHE SUR YON;public;111.3
2018-2019;NANTES;085;VENDEE;0851385U;ECOLE PRIMAIRE LES PIERIDES;85281;SERIGNE;public;96.3
2018-2019;NANTES;085;VENDEE;0851565P;ECOLE PRIMAIRE JACQUES PREVERT;85027;BOUFFERE;public;113.0
2018-2019;NANTES;085;VENDEE;0851588P;ECOLE PRIMAIRE JACQUES BEREAU;85090;SEVREMONT;public;83.6
2018-2019;NANTES;085;VENDEE;0851601D;ECOLE PRIMAIRE TITOUAN LAMAZOU;85102;GRAND LANDES;public;79.7
2018-2019;NANTES;085;VENDEE;0851602E;ECOLE PRIMAIRE ARC EN CIEL;85209;SAINT ETIENNE DE BRILLOUET;public;86.7
2018-2019;NANTES;085;VENDEE;0851605H;ECOLE PRIMAIRE PUBLIQUE BEAUREPAIRE;85017;BEAUREPAIRE;public;85.9
2018-2019;NANTES;085;VENDEE;0851616V;ECOLE PRIMAIRE DE LA PENIERE;85003;AIZENAY;public;101.2
2018-2019;NANTES;085;VENDEE;0851632M;ECOLE HERMENAULT MARSAIS STE RADEGONDE;85110;L HERMENAULT;public;89.7
2018-2019;POITIERS;086;VIENNE;0860085A;ECOLE PRIMAIRE ANGLES SUR L ANGLIN;86004;ANGLES SUR L ANGLIN;public;98.0
2018-2019;POITIERS;086;VIENNE;0860103V;ECOLE PRIMAIRE AVAILLES LIMOUZINE;86015;AVAILLES LIMOUZINE;public;94.8
2018-2019;POITIERS;086;VIENNE;0860105X;ECOLE ELEMENTAIRE;86016;AVANTON;public;107.3
2018-2019;POITIERS;086;VIENNE;0860117K;ECOLE PRIMAIRE CAMILLE ET DENISE ALLEAUME;86024;BERUGES;public;124.4
2018-2019;POITIERS;086;VIENNE;0860119M;ECOLE ELEMENTAIRE BETHINES;86025;BETHINES;public;90.4
2018-2019;POITIERS;086;VIENNE;0860134D;ECOLE PRIMAIRE LES BAUMIERES;86034;BOURESSE;public;104.2
2018-2019;POITIERS;086;VIENNE;0860146S;ECOLE PRIMAIRE LE BOURG;86041;BUXEROLLES;public;119.4
2018-2019;POITIERS;086;VIENNE;0860160G;ECOLE PRIMAIRE CHABOURNAY;86048;CHABOURNAY;public;110.2
2018-2019;POITIERS;086;VIENNE;0860169S;ECOLE PRIMAIRE AUGUSTIN DERNIER;86053;CHAMPIGNY EN ROCHEREAU;public;102.2
2018-2019;POITIERS;086;VIENNE;0860180D;ECOLE PRIMAIRE CHARRAIS;86281;SAINT MARTIN LA PALLU;public;109.4
2018-2019;POITIERS;086;VIENNE;0860192S;ECOLE PRIMAIRE GASTON HABRIOUX;86065;CHATEAU LARCHER;public;113.9
2018-2019;POITIERS;086;VIENNE;0860195V;ECOLE PRIMAIRE JULES FERRY;86066;CHATELLERAULT;public;95.3
2018-2019;POITIERS;086;VIENNE;0860241V;ECOLE PRIMAIRE CIVRAY;86078;CIVRAY;public;87.7
2018-2019;POITIERS;086;VIENNE;0860250E;ECOLE PRIMAIRE COULOMBIERS;86083;COULOMBIERS;public;99.8
2018-2019;POITIERS;086;VIENNE;0860260R;ECOLE PRIMAIRE CUHON;86089;CUHON;public;101.2
2018-2019;VERSAILLES;095;VAL-D'OISE;0950181F;ECOLE PRIMAIRE ROBERT DOISNEAU;95409;MOISSELLES;public;126.3
2018-2019;VERSAILLES;095;VAL-D'OISE;0950184J;ECOLE PRIMAIRE JACQUES PREVERT;95489;PISCOP;public;118.9
2018-2019;VERSAILLES;095;VAL-D'OISE;0950185K;ECOLE ELEMENTAIRE JULES FERRY;95539;SAINT BRICE SOUS FORET;public;103.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0950192T;ECOLE ELEMENTAIRE HONORE DE BALZAC;95313;L ISLE ADAM;public;115.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0950193U;ECOLE ELEMENTAIRE ALBERT CAMUS;95313;L ISLE ADAM;public;114.2
2018-2019;VERSAILLES;095;VAL-D'OISE;0950236R;ECOLE PRIMAIRE CHASLES LE ROUX;95074;BOISEMONT;public;139.4
2018-2019;VERSAILLES;095;VAL-D'OISE;0950256M;ECOLE ELEMENTAIRE ANTOINE DE SAINT EXUPERY;95476;OSNY;public;87.8
2018-2019;VERSAILLES;095;VAL-D'OISE;0950270C;ECOLE ELEMENTAIRE LE NOTRE;95572;SAINT OUEN L AUMONE;public;90.1
2018-2019;VERSAILLES;095;VAL-D'OISE;0950271D;ECOLE ELEMENTAIRE JACQUES PREVERT;95572;SAINT OUEN L AUMONE;public;82.5
2018-2019;VERSAILLES;095;VAL-D'OISE;0950272E;ECOLE PRIMAIRE LE VILLAGE;95637;VAUREAL;public;132.4
2018-2019;VERSAILLES;095;VAL-D'OISE;0950287W;ECOLE ELEMENTAIRE VERDUN;95607;TAVERNY;public;112.9
2018-2019;VERSAILLES;095;VAL-D'OISE;0950290Z;ECOLE ELEMENTAIRE PAUL BERT;95051;BEAUCHAMP;public;117.2
2018-2019;VERSAILLES;095;VAL-D'OISE;0950297G;ECOLE ELEMENTAIRE PAUL BERT;95203;EAUBONNE;public;129.2
2018-2019;VERSAILLES;095;VAL-D'OISE;0950309V;ECOLE ELEMENTAIRE LOUIS PASTEUR;95219;ERMONT;public;123.8
2018-2019;VERSAILLES;095;VAL-D'OISE;0950337A;ECOLE PRIMAIRE LES SABLONS;95008;AINCOURT;public;119.4
2018-2019;VERSAILLES;095;VAL-D'OISE;0950341E;ECOLE ELEMENTAIRE JEAN MOULIN;95355;MAGNY EN VEXIN;public;117.7
2018-2019;VERSAILLES;095;VAL-D'OISE;0950347L;ECOLE ELEMENTAIRE;95139;LA CHAPELLE EN VEXIN;public;117.4
2018-2019;VERSAILLES;095;VAL-D'OISE;0950363D;ECOLE PRIMAIREJEAN RIOPELLE;95651;VETHEUIL;public;129.2
2018-2019;VERSAILLES;095;VAL-D'OISE;0950385C;ECOLE PRIMAIRE JEAN JAURES;95177;CORMEILLES EN VEXIN;public;123.0
2018-2019;VERSAILLES;095;VAL-D'OISE;0950388F;ECOLE PRIMAIRE DE LA MARETTE;95213;EPIAIS RHUS;public;123.9
2018-2019;VERSAILLES;095;VAL-D'OISE;0950392K;ECOLE PRIMAIRE;95287;GRISY LES PLATRES;public;128.2
2018-2019;VERSAILLES;095;VAL-D'OISE;0950398S;ECOLE PRIMAIRE MONTGEROULT/COURCELLES;95422;MONTGEROULT;public;140.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0950403X;ECOLE ELEMENTAIRE;95483;LE PERCHAY;public;132.5
2018-2019;VERSAILLES;095;VAL-D'OISE;0950417M;ECOLE ELEMENTAIRE DANIELLE CASANOVA;95019;ARNOUVILLE;public;92.7
2018-2019;VERSAILLES;095;VAL-D'OISE;0950427Y;ECOLE PRIMAIRE JEAN DE LA FONTAINE;95268;GARGES LES GONESSE;public;71.9
2018-2019;VERSAILLES;095;VAL-D'OISE;0950433E;ECOLE ELEMENTAIRE CHARLES PEGUY;95277;GONESSE;public;81.3
2018-2019;VERSAILLES;095;VAL-D'OISE;0950435G;ECOLE ELEMENTAIRE MARIE CURIE;95277;GONESSE;public;83.9
2018-2019;VERSAILLES;095;VAL-D'OISE;0950454C;ECOLE PRIMAIRE LES GRANDS CHAMPS;95612;LE THILLAY;public;106.8
2018-2019;VERSAILLES;095;VAL-D'OISE;0950455D;ECOLE PRIMAIRE LES VIOLETTES;95612;LE THILLAY;public;108.0
2018-2019;VERSAILLES;095;VAL-D'OISE;0950461K;ECOLE PRIMAIRE DU BOIS BONNET;95026;ASNIERES SUR OISE;public;118.4
2018-2019;VERSAILLES;095;VAL-D'OISE;0950466R;ECOLE PRIMAIRE;95154;CHENNEVIERES LES LOUVRES;public;99.2
2018-2019;VERSAILLES;095;VAL-D'OISE;0950477C;ECOLE PRIMAIRE JULES FERRY;95456;NOISY SUR OISE;public;118.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0950502E;ECOLE ELEMENTAIRE SYLVAIN LEVI;95014;ANDILLY;public;128.5
2018-2019;VERSAILLES;095;VAL-D'OISE;0950523C;ECOLE ELEMENTAIRE EMILE ROUX 1;95598;SOISY SOUS MONTMORENCY;public;118.5
2018-2019;VERSAILLES;095;VAL-D'OISE;0950670M;ECOLE ELEMENTAIRE VICTOR HUGO 2;95063;BEZONS;public;86.2
2018-2019;VERSAILLES;095;VAL-D'OISE;0950700V;ECOLE ELEMENTAIRE ROMAIN ROLLAND;95268;GARGES LES GONESSE;public;72.1
2018-2019;VERSAILLES;095;VAL-D'OISE;0950725X;ECOLE ELEMENTAIRE PAUL ELUARD 2;95018;ARGENTEUIL;public;77.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0950729B;ECOLE ELEMENTAIRE VICTOR HUGO;95268;GARGES LES GONESSE;public;71.8
2018-2019;VERSAILLES;095;VAL-D'OISE;0950732E;ECOLE ELEMENTAIRE ANTOINE DE SAINT EXUPERY;95306;HERBLAY;public;137.2
2018-2019;VERSAILLES;095;VAL-D'OISE;0950768U;ECOLE PRIMAIRE LES GLAISIERES;95288;GROSLAY;public;100.4
2018-2019;VERSAILLES;095;VAL-D'OISE;0950820A;ECOLE ELEMENTAIRE MARCEL LELONG;95585;SARCELLES;public;85.3
2018-2019;VERSAILLES;095;VAL-D'OISE;0950847E;ECOLE PRIMAIRE PRIVEE INSTITUTION MARIE THERESE;95355;MAGNY EN VEXIN;privé sous contrat;133.4
2018-2019;VERSAILLES;095;VAL-D'OISE;0950958A;ECOLE ELEMENTAIRE LES TOURNESOLS;95142;CHARS;public;110.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0950963F;ECOLE PRIMAIRE HENRI BARBUSSE A;95268;GARGES LES GONESSE;public;83.5
2018-2019;VERSAILLES;095;VAL-D'OISE;0950972R;ECOLE PRIMAIRE EMILE ZOLA;95585;SARCELLES;public;85.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0951029C;ECOLE ELEMENTAIRE LOUIS JOUVET;95352;LUZARCHES;public;116.9
2018-2019;VERSAILLES;095;VAL-D'OISE;0951032F;ECOLE ELEMENTAIRE LANGEVIN WALLON;95566;SAINT MARTIN DU TERTRE;public;114.3
2018-2019;VERSAILLES;095;VAL-D'OISE;0951041R;ECOLE ELEMENTAIRE VICTOR HUGO;95019;ARNOUVILLE;public;93.9
2018-2019;VERSAILLES;095;VAL-D'OISE;0951043T;ECOLE ELEMENTAIRE RAYMOND LOGEAIS;95555;SAINT GRATIEN;public;116.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0951062N;ECOLE ELEMENTAIRE LAMARTINE;95060;BESSANCOURT;public;106.1
2018-2019;VERSAILLES;095;VAL-D'OISE;0951064R;ECOLE ELEMENTAIRE LES HAUTS CHAMPS;95091;BOUFFEMONT;public;104.0
2018-2019;VERSAILLES;095;VAL-D'OISE;0951069W;ECOLE ELEMENTAIRE LA SOURCE;95252;FRANCONVILLE;public;108.5
2018-2019;VERSAILLES;095;VAL-D'OISE;0951077E;ECOLE ELEMENTAIRE PIERRE ET MARIE CURIE;95539;SAINT BRICE SOUS FORET;public;97.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0951079G;ECOLE ELEMENTAIRE JEAN MOULIN;95555;SAINT GRATIEN;public;99.9
2018-2019;VERSAILLES;095;VAL-D'OISE;0951082K;ECOLE ELEMENTAIRE EDOUARD HERRIOT;95555;SAINT GRATIEN;public;90.1
2018-2019;VERSAILLES;095;VAL-D'OISE;0951089T;ECOLE PRIMAIRE FLAMMARION;95203;EAUBONNE;public;107.9
2018-2019;VERSAILLES;095;VAL-D'OISE;0951118Z;ECOLE ELEMENTAIRE JEAN MERMOZ;95527;ROISSY EN FRANCE;public;109.7
2018-2019;VERSAILLES;095;VAL-D'OISE;0951126H;ECOLE ELEMENTAIRE ROBESPIERRE 1;95268;GARGES LES GONESSE;public;78.2
2018-2019;VERSAILLES;095;VAL-D'OISE;0951137V;ECOLE ELEMENTAIRE ALPHONSE DAUDET;95250;FOSSES;public;102.4
2018-2019;VERSAILLES;095;VAL-D'OISE;0951175L;ECOLE ELEMENTAIRE ANTOINE DE SAINT EXUPERY;95539;SAINT BRICE SOUS FORET;public;108.8
2018-2019;VERSAILLES;095;VAL-D'OISE;0951176M;ECOLE ELEMENTAIRE LES BUTTES BLANCHES;95306;HERBLAY;public;118.0
2018-2019;VERSAILLES;095;VAL-D'OISE;0951208X;ECOLE PRIMAIRE JEAN JACQUES ROUSSEAU;95572;SAINT OUEN L AUMONE;public;81.5
2018-2019;VERSAILLES;095;VAL-D'OISE;0951211A;ECOLE ELEMENTAIRE PAUL BERT;95424;MONTIGNY LES CORMEILLES;public;96.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0951228U;ECOLE ELEMENTAIRE LA METH;95476;OSNY;public;102.4
2018-2019;VERSAILLES;095;VAL-D'OISE;0951255Y;ECOLE ELEMENTAIRE PAUL LANGEVIN;95280;GOUSSAINVILLE;public;78.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0951298V;ECOLE ELEMENTAIRE MAURICE RAVEL;95219;ERMONT;public;116.6
2018-2019;VERSAILLES;095;VAL-D'OISE;0951301Y;ECOLE ELEMENTAIRE LES CHENES;95127;CERGY;public;93.8
2018-2019;VERSAILLES;095;VAL-D'OISE;0951365T;ECOLE ELEMENTAIRE GASTON RAMON;95582;SANNOIS;public;85.2
2018-2019;VERSAILLES;095;VAL-D'OISE;0951375D;ECOLE ELEMENTAIRE LA PRAIRIE;95572;SAINT OUEN L AUMONE;public;87.4
2018-2019;VERSAILLES;095;VAL-D'OISE;0951379H;ECOLE ELEMENTAIRE LE BOIS;95218;ERAGNY;public;100.3
2018-2019;VERSAILLES;095;VAL-D'OISE;0951416Y;ECOLE ELEMENTAIRE LE PONCEAU;95127;CERGY;public;117.5
2018-2019;VERSAILLES;095;VAL-D'OISE;0951419B;ECOLE ELEMENTAIRE LES LONGUES RAYES;95218;ERAGNY;public;113.1
2018-2019;VERSAILLES;095;VAL-D'OISE;0951445E;ECOLE PRIMAIRE LES EGUERETS;95323;JOUY LE MOUTIER;public;115.5
2018-2019;VERSAILLES;095;VAL-D'OISE;0951449J;ECOLE ELEMENTAIRE CHANTEPIE;95585;SARCELLES;public;80.4
2018-2019;VERSAILLES;095;VAL-D'OISE;0951470G;ECOLE ELEMENTAIRE LA SEBILLE;95127;CERGY;public;94.7
2018-2019;VERSAILLES;095;VAL-D'OISE;0951471H;ECOLE ELEMENTAIRE LE CHEMIN DUPUIS;95127;CERGY;public;117.1
2018-2019;VERSAILLES;095;VAL-D'OISE;0951474L;ECOLE PRIMAIRE LE GRILLON;95218;ERAGNY;public;114.9
2018-2019;VERSAILLES;095;VAL-D'OISE;0951565K;ECOLE PRIMAIRE MICHELINE LEFEVRE;95028;ATTAINVILLE;public;118.6
